No,HOME_PORT,MONTH,YEAR,SST,FISHING_SCHEDULE,DATA_SOURCE,MACROZONE,ILAND,REGION,DISTANCE,LAT,LON,DIVERS,DIVING HOURS,CPUE
1200,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.675
1201,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,24.6,-0.4984,-90.2414,1,14,1.328571429
1202,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,5,0.7
1203,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.375
1204,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,1.3
1205,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,1.8125
1206,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.7
1207,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,8,1.625
1208,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,3.875
1209,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,4,1.575
1210,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,6,1.375
1211,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,4.86
1212,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,4,1.75
1213,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,4,5.25
1214,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,12,0.083333333
1215,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,1,3
1216,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,5,1.3
1217,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,4,0.75
1218,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,4,2.125
1219,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,3,0.9
1220,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,2,1
1221,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,6,0.266666667
1222,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,4,0.1125
1223,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.675
1224,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,6,0.566666667
1225,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,5,0.6
1226,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,4,0.55
1227,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,1
1228,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.375
1229,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.8
1230,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.5
1231,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.1
1232,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,5,0.95
1233,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.75
1234,Ayora,Oct,2002,21.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,4,0.2875
1235,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.75938,-90.42059,2,4,0.6
1236,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77401,-90.36657,2,3,0.366666667
1237,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.74488,-90.45055,2,6,0.875
1238,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.73569,-90.45936,2,7,0.878571429
1239,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7098,-90.51611,2,6,0.525
1240,Ayora,Oct,2002,21.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,5,1.8
1241,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,59,-0.16382,-90.82388,2,8,1.8
1242,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,39.9,-0.3674,-90.5841,2,4,0.170833333
1243,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,59,-0.21452,-90.84006,2,5,0.18
1244,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,39.9,-0.3674,-90.5841,2,6,0.35
1245,Ayora,Oct,2002,21.9,Day,Observer,Santiago,Santiago,Centre- South,59,-0.16786,-90.83315,2,4,1.125
1246,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,60.2,-0.1647,-90.8354,2,5,2.36
1247,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,39.9,-0.36733,-90.58542,2,5,0.23
1248,Ayora,Oct,2002,21.9,Day,Observer,Santiago,Santiago,Centre- South,59,-0.17171,-90.83148,6,5,3.973333333
1249,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,60.2,-0.1647,-90.8354,6,5,2.35
1250,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,39.9,-0.3674,-90.5841,6,5,0.773333333
1251,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.47927,1,6,1.056666667
1252,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,2,5,2.045
1253,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,1,5,1.18
1254,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,1,5,0.54
1255,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,1,5,0.54
1256,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,1,5,1.54
1257,Baquerizo,Nov,2002,23.3,Night,Observer,Pinzon,Pinzon,Centre- South,78.4,-0.6084,-90.6882,1,6,0.6
1258,Baquerizo,Nov,2002,23.9,Day,Observer,San Cristobal N y O,San Cristobal,Centre- South,12.8,-0.75362,-89.45947,2,5,1.1
1259,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal N y O,San Cristobal,Centre- South,12.8,-0.77633,-89.47567,2,5,0.544
1260,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal N y O,San Cristobal,Centre- South,20.3,-0.688295,-89.3746,1,5,1.088
1261,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal N y O,San Cristobal,Centre- South,22,-0.683,-89.3279,1,6,1.36
1262,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal N y O,San Cristobal,Centre- South,12.8,-0.77633,-89.47567,1,7,1.492857143
1263,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,9.5,-0.9557,-89.5197,1,7,0.216190476
1264,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,5,1.12
1265,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,1.212
1266,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.8626,-89.367,2,4,1.571666667
1267,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,2,5,0.909
1268,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,2,2,0.330833333
1269,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,5,2.544
1270,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,3,2.113333333
1271,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,6,0.983333333
1272,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,2,6,0.454166667
1273,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,2,6,0.294166667
1274,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,6,0.216666667
1275,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,2,6,0.5475
1276,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,1,6,1.363333333
1277,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,6,1.363333333
1278,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,5,1.362
1279,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,9.5,-0.9557,-89.5197,1,6,0.605
1280,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,26,-0.71267,-89.2403,2,8,0.61875
1281,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,6,1.661666667
1282,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,2,6,1.08
1283,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,0.9
1284,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,18,1.590555556
1285,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,1,6,1.133333333
1286,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,26,-0.71267,-89.2403,1,5,1.994
1287,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,8.25,-0.95585,-89.5428,1,3,3.776666667
1288,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,6,1.965
1289,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,6,1.666666667
1290,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,18,1.388888889
1291,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,2,2,0.7925
1292,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,9.5,-0.9557,-89.5197,1,5,3.272
1293,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,1,8,2.04
1294,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,7,1.428571429
1295,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,8,2.4125
1296,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,2,7,0.68
1297,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,2,5,0.36
1298,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,5,1.5418
1299,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,1,6,1.363333333
1300,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,2,8,0.906875
1301,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,7,1.618571429
1302,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,2,3,0.378333333
1303,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,1,6,1.888333333
1304,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,1,6,1.816666667
1305,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,6,2.726666667
1306,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,8,2.38
1307,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,5.41,-0.94788,-89.58696,2,6,0.605833333
1308,Baquerizo,Nov,2002,23.9,Day,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,6,2.493333333
1309,Baquerizo,Nov,2002,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,6,3.93
1310,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,5.62,-0.7354,-90.2324,1,3,0.466666667
1311,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,0.1625
1312,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.46
1313,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,6,0.533333333
1314,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,3,1.433333333
1315,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,16,0.65625
1316,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,2.2
1317,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,0.85
1318,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,20,0.5
1319,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,1.7
1320,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.225
1321,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,6,1.441666667
1322,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.08
1323,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,6,2.083333333
1324,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,3,2.266666667
1325,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,6,1.25
1326,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,4,3.175
1327,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,17.4,-0.7097,-90.5209,1,3,0.466666667
1328,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,5,0.09
1329,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.2
1330,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.55
1331,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,3,1.2
1332,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,3,0.45
1333,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.26
1334,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,1.35
1335,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,6,1.55
1336,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,3,0.3
1337,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,6,0.6
1338,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,1.375
1339,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,5,1
1340,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,1.46
1341,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,3.5,1.428571429
1342,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,3,2
1343,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,16,0.303125
1344,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,1.22
1345,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,5,0.135
1346,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,0.275
1347,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,2.95
1348,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,7,0.292857143
1349,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,7,1.685714286
1350,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,7,0.485714286
1351,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,0.32
1352,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,3.3
1353,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,5,0.14
1354,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,5,3.2
1355,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,1.1
1356,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.666666667
1357,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,3,0.833333333
1358,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,2,4,0.625
1359,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,7,0.971428571
1360,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.44
1361,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,2,4,1.25
1362,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.72811,-90.46694,2,7,0.478571429
1363,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.69405,-90.53766,2,6,0.316666667
1364,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.75996,-90.42019,2,6.5,0.407692308
1365,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.74518,-90.45169,1,6,0.516666667
1366,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.28
1367,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,5.62,-0.7354,-90.2324,2,2,1.025
1368,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,12,2.083333333
1369,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,5,3.6
1370,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,3,0.583333333
1371,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,14,1.642857143
1372,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,8,1.1875
1373,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,2.9
1374,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,8,2.5625
1375,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,26.5,-0.57354,-90.53749,1,24,1.104166667
1376,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,2,7,1.428571429
1377,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,5,1
1378,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,3,0.833333333
1379,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,4,0.875
1380,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,20,1.525
1381,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.916666667
1382,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,3,0.073333333
1383,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,24,0.64375
1384,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,5,0.7
1385,Ayora,Nov,2002,23.7,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,26.4,-0.48055,-90.25031,2,2,0.375
1386,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,26.4,-0.47931,-90.25196,2,3,0.5
1387,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,26.5,-0.57354,-90.53749,1,12,1.491666667
1388,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,4,5.625
1389,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,3,0.3
1390,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.775
